Unnamed: 0,latitude,longitude,name,Area
3882,1.303312634,103.8847448,BEF WILKINSON RD,None
3883,1.390481915,103.8598913,SERENITY PK,None
3884,1.39090273,103.8598179,OPP SERENITY PK,None
3885,1.300335275,103.6635079,OPP HOE HUAT ENGRG,None
3886,1.311699578,103.8618121,BEF KALLANG BAHRU,None
3887,1.329548456,103.6963712,OPP SECURA S'PORE,None
3888,1.303834993,103.8341848,ORCHARD STN / LUCKY PLAZA,None
3889,1.306476217,103.6789854,AFT PIONEER RD,None
3890,1.309336095,103.6751111,KEPPEL LOGISTICS,None
3891,1.410748823,103.8219419,NEE SOON HQ 22 SIB,None
3892,1.309765579,103.8461178,KK WOMEN & CHILD HOSP,None
3893,1.311055416,103.6787994,BEF PIONEER RD,None
3894,1.346328393,103.7724517,SOUTHAVEN II,None
3895,1.340359813,103.7754204,OPP BEAUTY WORLD STN,None
3896,1.466580374,103.809126,BEF SENOKO AVE,None
3897,1.334177488,103.7104806,BEF CHIN BEE AVE,None
3898,1.388229166,103.9987484,OPP SAF FERRY TER,None
3899,1.311362943,103.79605,HOLLAND V STN EXIT A,None
3900,1.312493833,103.8526052,FARRER PK STN EXIT D,None
3901,1.322432428,103.7026879,OPP GIVAUDAN,None
3902,1.304624045,103.8327308,ORCHARD STN / TANGS PLAZA,None
3903,1.321957401,103.6519211,ROCKWOOL,None
3904,1.450975592,103.7824931,OPP KHALSA CRES CTR,None
3905,1.314334217,103.6789493,OPP GUL AVE,None
3906,1.327934123,103.6778717,JOO KOON STN EXIT B,None
3907,1.450761333,103.7789411,AFT WOODLANDS WATERFRONT PK,None
3908,1.322586053,103.7475236,CYCLE & CARRIAGE,None
3909,1.31815529,103.6626326,PRECISION PRODUCTS,None
3910,1.307729499,103.7843726,BLK 19A CP,None
3911,1.309348529,103.8675967,BEF KG BUGIS,None
3912,1.30997683,103.8716898,OPP LOR 1 GEYLANG TER,None
3913,1.350265887,103.7510633,BT BATOK INT,None
3914,1.34104214,103.8265441,LP 57,None
3915,1.277395339,103.8327291,OPP BLK 149,None
3916,1.369189935,103.8432466,BLK 209,None
3917,1.294833231,103.851042,AFT CHIJMES,None
3918,1.365987672,103.8619378,AFT MEDWAY DR,None
3919,1.329895528,103.6858524,BEF KIAN TECK RD,None
3920,1.333990524,103.9566178,OPP EXPO HALLS 1/2/3,None
3921,1.410327552,103.7698897,BEF BKE,None
3922,1.327901189,103.6979255,AFT PIONEER RD NTH,None
3923,1.403889148,103.8185584,AFT THE SPRINGSIDE,None
3924,1.362937919,103.8485047,OPP ANG MO KIO SWIM CPLX,None
3925,1.304445637,103.7424471,CALTEX S'PORE,None
3926,1.310391481,103.908071,AFT STILL LANE,None
3927,1.282310128,103.8223851,OPP BLK 120,None
3928,1.378923721,103.7475616,OPP BLKS 237/239,None
3929,1.402676425,103.8124442,SCDF NEE SOON CAMP,None
3930,1.309381742,103.8993374,MARANATHA HALL,None
3931,1.281525553,103.8408702,BEF PEARL'S HILL TERR,None
3932,1.288768223,103.8092395,OPP BLK 36,None
3933,1.434921984,103.7919636,BLK 519A CP,None
3934,1.336653656,103.7251671,LAKESIDE APT,None
3935,1.312141235,103.8897293,THE SUNNY SPRING CONDO,None
3936,1.303363258,103.8647901,OPP GOLDEN MILE CPLX,None
3937,1.371659683,103.7099635,B26 OLD CHOA CHU KANG RD,None
3938,1.433212781,103.7989382,BLK 620,None
3939,1.434408907,103.8332873,OPP YISHUN PR SCH,None
3940,1.434203868,103.8330506,YISHUN PR SCH,None
3941,1.367767933,103.7473088,AFT BT BATOK WEST AVE 5,None
3942,1.277512661,103.8555818,Marina Bay Stn,None
3943,1.340975986,103.6943778,BLK 705,None
3944,1.344142378,103.691406,BLK 948,None
3945,1.37600679,103.8996267,OPP BLK 475B,None
3946,1.326976808,103.6784422,JOO KOON INT,None
3947,1.426214942,103.8377445,OPP BLK 932,None
3948,1.402730588,103.7499819,BLK 666,None
3949,1.431771872,103.8461566,BET BLKS 333C/333D,None
3950,1.324956131,103.6793965,OPP FAIRPRICE HUB,None
3951,1.28750626,103.7912057,THE RUTHERFORD,None
3952,1.401478753,103.7458257,BLK 675,None
3953,1.425948842,103.8406016,BEF SAFRA YISHUN,None
3954,1.377476814,103.9378968,BLK 643,None
3955,1.339271076,103.6931171,BLK 974,None
3956,1.312465014,103.8548542,FARRER PK STN,None
3957,1.307759283,103.7698953,OPP NAN HUA HIGH SCH,None
3958,1.379481768,103.7308808,CHENGTAI NURSERY,None
3959,1.368238929,103.9098243,AFT GREENWICH DR,None
3960,1.379415699,103.7311533,OPP CHENGTAI NURSERY,None
3961,1.374617399,103.7199217,OPP ARMY LOGISTICS BASE,None
3962,1.326025889,103.8072918,TAN KAH KEE STN,None
3963,1.434233749,103.8420425,BLK 245,None
3964,1.436820674,103.8290007,OPP AHMAD IBRAHIM SEC SCH,None
3965,1.297635822,103.7853936,OPP AYER RAJAH IND EST,None
3966,1.338636116,103.8708745,WOODLEIGH STN EXIT A,None
3967,1.382494252,103.8992751,BLK 101,None
3968,1.299261395,103.8852726,FORT GDNS,None
3969,1.299114291,103.8855451,OPP FORT GDNS,None
3970,1.275018652,103.8594441,AFT MARINA GDNS DR,None
3971,1.276594105,103.8608339,BEF MARINA GDNS DR,None
3972,1.393079942,103.8871361,OPP BLK 313 CP,None
3973,1.392585209,103.8871194,BLK 313,None
3974,1.311168749,103.7227542,BEF JLN BUROH,None
3975,1.359133975,103.9381352,OPP BLKS 710/713,None
3976,1.341435687,103.8919136,AFT KIM CHUAN RD,None
3977,1.409454753,103.829101,BEF YISHUN AVE 1,None
3978,1.429494757,103.8354929,YISHUN STN EXIT E,None
3979,1.384754789,103.882729,OPP BLK 991A,None
3980,1.372333412,103.9004169,BLK 350,None
3981,1.356619123,103.947496,BLK 233,None
3982,1.311987399,103.8903056,VERSAILLES CONDO,None
3983,1.339858023,103.6453,AFT TUAS WEST RD,None
3984,1.384561454,103.8825921,BLK 991A,None
3985,1.333803668,103.6516651,CROWN BEVERAGE CANS S'PORE,None
3986,1.361857197,103.9382691,BLK 619A,None
3987,1.394963861,103.9022969,BLK 190C,None
3988,1.378167133,103.9412816,BLK 633,None
3989,1.400636379,103.7473071,BLK 619,None
3990,1.350128741,103.8613642,ST GABRIEL'S PR SCH,None
3991,1.361651432,103.9379159,BLK 602B,None
3992,1.349497336,103.709051,OPP ST. JOSEPH'S HOME,None
3993,1.391944715,103.8533348,AFT ECON MEDICARE CTR,None
3994,1.392073005,103.8490352,ST ELECTRONICS,None
3995,1.301615191,103.9012096,OPP AMBER GDNS,None
3996,1.308031144,103.78481,BLK 27,None
3997,1.364363331,103.8448021,BLK 310C,None
3998,1.368240064,103.8938575,BLK 302,None
3999,1.296696548,103.8543969,OPP NATL LIB,None
4000,1.32217098,103.7200662,BEF JLN TERUSAN,None
4001,1.32103624,103.7200494,AFT JLN TERUSAN,None
4002,1.290480651,103.8502881,OPP THE TREASURY,None
4003,1.2901109,103.7921682,OPP SCIENCE PK,None
4004,1.337971274,103.8436001,BLK 131,None
4005,1.273998542,103.8419418,TOWER 15,None
4006,1.427717467,103.835102,BEF YISHUN STN,None
4007,1.431148251,103.7799483,BLK 325,None
4008,1.430956084,103.7801894,OPP BLK 325,None
4009,1.316421771,103.6413093,BLASTING ABRASIVES,None
4010,1.314654839,103.6431594,HIAP SENG ENGRG LTD,None
4011,1.316136349,103.645701,ASIA POLYURETHANE,None
4012,1.357444339,103.7435648,BLK 467 CP,None
4013,1.358098993,103.7431482,OPP BLK 465A,None
4014,1.32308538,103.8118603,BEF CROWN CTR,None
4015,1.341530976,103.775863,BEAUTY WORLD STN EXIT A,None
4016,1.346867437,103.7409782,BLK 169,None
4017,1.3468551,103.7437898,BLK 183,None
4018,1.363479176,103.7691037,BEF BAIRY FARM CRES,None
4019,1.363715109,103.7692223,AFT DAIRY FARM CRES,None
4020,1.364565121,103.7726263,BEF DAIRY FARM HTS,None
4021,1.319768232,103.6689926,BEF GUL ST 1,None
4022,1.316168711,103.8532033,KENTISH LODGE,None
4023,1.435161815,103.8000923,OPP BLK 624B,None
4024,1.345097398,103.7519901,BT VIEW SEC SCH,None
4025,1.343826012,103.68696,HALL 4,None
4026,1.294224671,103.8031021,BLK 153,None
4027,1.321828382,103.8234548,AFT DUNKIRK AVE,None
4028,1.377040435,103.8827123,BLK 925A CP,None
4029,1.34677896,103.7459383,BLK 109,None
4030,1.326611813,103.7210496,BLK 151,None
4031,1.382564077,103.8438739,YIO CHU KANG STN,None
4032,1.273349885,103.8125189,BLK 54,None
4033,1.368696356,103.8363865,MAYFLOWER SEC SCH,None
4034,1.32470642,103.9347488,BLK 221A,None
4035,1.317717432,103.9084182,AFT LOR G TELOK KURAU,None
4036,1.386583682,103.7647785,OPP JELAPANG STN,None
4037,1.431724725,103.8477774,BLK 382C,None
4038,1.352890586,103.9653803,OPP SALVATION ARMY,None
4039,1.308602784,103.7336214,OPP SANMINA-SCI,None
4040,1.350178623,103.8693108,BLK 330,None
4041,1.285417802,103.8132988,BT MERAH SEC SCH,None
4042,1.369131887,103.6941458,AFT CHR CEMY PATH 9,None
4043,1.367635996,103.8742983,BLK 141A,None
4044,1.375328779,103.8891863,MONTFORT SCH,None
4045,1.353204612,103.8403476,BLK 319,None
4046,1.278910061,103.8477369,OPP GB BLDG,None
4047,1.380304764,103.7725834,BANGKIT STN,None
4048,1.447238275,103.8202181,SEMBAWANG INT,None
4049,1.38939603,103.9979704,CHANGI BEACH CP 5,None
4050,1.336011394,103.7786128,AFT BUKIT TIMAH RD,None
4051,1.300059127,103.7468443,TRANSERVE,None
4052,1.308354673,103.6687886,HONG HANG BLDG,None
4053,1.340580442,103.7706606,BEF JLN JURONG KECHIL,None
4054,1.28378401,103.8249065,BLK 25B,None
4055,1.365607085,103.8379548,OPP BLK 223,None
4056,1.34993925,103.7477812,BT BATOK CC,None
4057,1.455850174,103.8343872,AFT JLN BASONG,None
4058,1.308266563,103.9215454,OPP NEPTUNE CT,None
4059,1.367877769,103.9501803,BLK 562,None
4060,1.391306065,103.9062928,RUMBIA STN EXIT B/ BLK 153,None
4061,1.37476171,103.8880171,OPP MONTFORT SCH,None
4062,1.357514661,103.8738199,OPP S'GOON SPORTS CPLX,None
4063,1.326460376,103.9511652,MAN FATT LAM TP,None
4064,1.314735152,103.9382332,BEF SENNETT RD,None
4065,1.355308622,103.8490455,BLK 210,None
4066,1.349892551,103.7407426,OPP PRINCESS E PR SCH,None
4067,1.301728263,103.7656345,KENT RIDGE SEC SCH,None
4068,1.299096757,103.8004182,OPP QUEENSTOWN POLYCLINIC,None
4069,1.300517795,103.7845606,FAIRFIELD METH PR SCH,None
4070,1.320434397,103.7547996,THE INFINITI,None
4071,1.365946377,103.8377478,BLK 223,None
4072,1.297931728,103.7696078,TENTERA DIRAJA MQUE,None
4073,1.334119703,103.8902997,AFT PAYA LEBAR RD,None
4074,1.350612405,103.748072,OPP BLK 120,None
4075,1.367900362,103.9567737,BLK 108,None
4076,1.391177464,103.9060376,RUMBIA STN EXIT A,None
4077,1.356094726,103.8499167,OPP BLK 217,None
4078,1.316870901,103.7615648,REGENT PK,None
4079,1.346797693,103.8543465,BLK 169,None
4080,1.339524295,103.7226606,BLK 334,None
4081,1.309412053,103.664855,OPP HONG HOCK HARDWARE,None
4082,1.355916832,103.7365479,OPP BLK 443D,None
4083,1.308296088,103.9126854,EAST COAST APTS,None
4084,1.373719359,103.9403766,RIS GRANDEUR,None
4085,1.442724095,103.8012022,BEF ADMIRALTY PR SCH,None
4086,1.326897777,103.6766356,AFT JOO KOON RD,None
4087,1.320181623,103.6537851,CHUGOKU MARINE PAINTS,None
4088,1.444856148,103.810577,3M BLDG,None
4089,1.344650606,103.7368351,BLK 253,None
4090,1.443661409,103.7732674,BLK 32,None
4091,1.336601934,103.7510645,HITACHI ELEVATOR BLDG,None
4092,1.32481459,103.865609,ST. MICHAEL'S PL,None
4093,1.295359846,103.8924953,CP B1,None
4094,1.30718614,103.906638,OPP THE HOLY FAMILY CH,None
4095,1.293283005,103.6370082,OPP YLS STEEL,None
4096,1.351716802,103.7502438,OPP BLK 628,None
4097,1.367255343,103.8341126,BLK 244,None
4098,1.400816782,103.9036299,OPP BLK 201A,None
4099,1.366018673,103.8752187,TOHO GREEN,None
4100,1.355114646,103.8770444,HIGHLAND CTR,None
4101,1.314879058,103.9091737,PARKWAY EAST HOSP,None
4102,1.318425151,103.8843397,GEYLANG METH PR SCH,None
4103,1.321025538,103.8911297,OPP CISCO CTR,None
4104,1.431922534,103.7964502,BLK 554,None
4105,1.28934964,103.8165619,OPP REDHILL STN,None
4106,1.360035654,103.8437116,BLK 257,None
4107,1.381452006,103.8393023,BLK 622,None
4108,1.273480597,103.8403858,BLK 16,None
4109,1.439570487,103.780631,BLK 120,None
4110,1.342748783,103.6953387,BLK 701,None
4111,1.45635103,103.8207192,BEF ASSYAFAAH MQUE,None
4112,1.301012954,103.8865732,ETONHOUSE PRE-SCH,None
4113,1.363029896,103.9035881,BEF KPE,None
4114,1.32039404,103.6778755,AFT BENOI RD,None
4115,1.278328139,103.8412682,BEF PINNACLE /@ DUXTON,None
4116,1.394840335,103.8737037,BEF JALAN KAYU,None
4117,1.367466663,103.9099135,BEF GREENWICH DR,None
4118,1.441418699,103.8241602,OPP SEMBAWANG SHOP CTR,None
4119,1.387111378,103.8371303,AFT FLORISSA PK,None
4120,1.372894993,103.8867068,BLK 502,None
4121,1.349020078,103.8728506,S'GOON STN EXIT H,None
4122,1.361912555,103.9573464,OPP BLK 489A,None
4123,1.334622295,103.7227156,BLK 117,None
4124,1.293382852,103.8264131,OPP VALLEY PT,None
4125,1.320443415,103.9401366,OPP BLK 40,None
4126,1.371772454,103.6842383,CHOA CHU KANG RD END,None
4127,1.308184446,103.6845724,SEMCO,None
4128,1.339036177,103.6366111,SUPER CONTINENTAL,None
4129,1.32791357,103.6818372,MOLEX,None
4130,1.351049139,103.7538344,BLK 240,None
4131,1.351138665,103.7536254,BLK 503,None
4132,1.369124417,103.9602562,OPP BLK 216,None
4133,1.382466985,103.7427365,BLK 414,None
4134,1.33975002,103.7656621,HIGHGATE PK,None
4135,1.329859667,103.7584717,AFT TOH TUCK LK,None
4136,1.313844106,103.827511,NOVOTEL MERCURE @ STEVENS,None
4137,1.319160373,103.6787961,OPP KEPPEL LOGISTICS,None
4138,1.305141043,103.7810962,OPP ACS INDEPENDENT,None
4139,1.306318187,103.790821,BUONA VISTA STN EXIT D,None
4140,1.339590481,103.7653574,OPP HIGHGATE PK,None
4141,1.311274474,103.6784479,AFT PIONEER RD,None
4142,1.318853612,103.832561,BEF GOLDHILL AVE,None
4143,1.324269468,103.7590978,BEF TOH TUCK AVE,None
4144,1.290513339,103.624648,BEF TUAS STH AVE 5,None
4145,1.308750797,103.8463582,OPP KK WOMEN & CHILD HOSP,None
4146,1.304085878,103.6761752,BEF BENOI LANE,None
4147,1.295185262,103.8059754,QUEENSTOWN STN EXIT B / C,None
4148,1.347830028,103.7685077,PPIS BT BATOK,None
4149,1.313508274,103.6547934,OPP PROGRESS GALVANIZING,None
4150,1.313982946,103.6567811,AFT TUAS RD,None
4151,1.325986166,103.712049,GRUNDFOS,None
4152,1.295378598,103.765263,WEST COAST VIEW,None
4153,1.338859022,103.7768912,PEI HWA PRESBY PRI SCH,None
4154,1.326607121,103.7238041,AFT CORPORATION DR,None
4155,1.406059906,103.8668846,AFT SELETAR A'SPACE RISE,None
4156,1.331283601,103.9677736,PREMIER,None
4157,1.380894728,103.8903237,OPP BLK 558,None
4158,1.405859586,103.8671802,BEF SELETAR A'SPACE RISE,None
4159,1.333101547,103.9608383,OPP YUSEN LOGISTICS,None
4160,1.33662773,103.9665278,AFT AKZONOBEL,None
4161,1.391843177,103.907171,BLK 156A CP,None
4162,1.320485503,103.7440755,BEF JURONG TOWN HALL RD,None
4163,1.450814713,103.7786836,BEF W'LANDS WATERFRONT PK,None
4164,1.317336925,103.6514259,BEF TUAS AMENITY CTR,None
4165,1.309202237,103.7896859,OPP BLK 13,None
4166,1.467582762,103.8037053,BEF SC AUTO,None
4167,1.317258094,103.7807075,BEF MT SINAI WK,None
4168,1.372586689,104.0045173,BEF CHANGI FERRY RD,None
4169,1.323827507,103.6588222,MAN DIESEL,None
4170,1.330866909,103.718938,AUTOMOTIVE TECHNOLOGY,None
4171,1.315782996,103.8471295,BEF CARLISLE RD,None
4172,1.310231911,103.6798058,AFT BENOI RD,None
4173,1.314385212,103.6656525,W ATELIER,None
4174,1.330142213,103.899479,UBI STN EXIT B,None
4175,1.32924905,103.7001695,BEF KWONG MIN RD,None
4176,1.326316445,103.7088277,UTOC ENGRG,None
4177,1.324007952,103.6530635,HART ENGRG PTE LTD,None
4178,1.334484699,103.7867743,THE NEXUS,None
4179,1.32206279,103.7414933,OPP BLK 41,None
4180,1.339564655,103.7679681,GOODLUCK GDN,None
4181,1.312566351,103.7741083,SCH OF SCIENCE & TECH,None
4182,1.313056674,103.6600102,JB IND PTE LTD,None
4183,1.320189828,103.6307284,AFT TUAS STH AVE 2,None
4184,1.288706455,103.6359644,BEF TUAS STH AVE 9,None
4185,1.333692689,103.7249202,BLK 115/ OPP JAPANESE GDN,None
4186,1.3385887,103.7099358,AFT ST KINETICS,None
4187,1.343255816,103.7769321,OPP BEAUTY WORLD CTR,None
4188,1.33318169,103.9269661,OPP BLK 550,None
4189,1.389782071,103.8624408,AFT BEGONIA RD,None
4190,1.378493837,103.7532602,BLK 108,None
4191,1.387310888,103.8990368,BLK 225A,None
4192,1.408117015,103.9083415,BEF PUNGGOL DR,None
4193,1.325196222,103.8903554,MACPHERSON STN EXIT C,None
4194,1.353721716,103.9527542,OPP BLK 216,None
4195,1.372973366,103.8864013,BEF BLK 683,None
4196,1.299119182,103.7747473,OPP UNIVERSITY HEALTH CTR,None
4197,1.382479454,103.7430087,BLK 352,None
4198,1.359681906,103.8635822,BEF COOLING CL,None
4199,1.319539236,103.7825004,OPP MOONBEAM WALK,None
4200,1.456078296,103.7981318,AFT ATTAP VALLEY RD,None
4201,1.301665527,103.857574,LANDMARK VILLAGE HOTEL,None
4202,1.318862311,103.8641675,OPP BOON KENG STN,None
4203,1.339287231,103.7339458,OPP BLK 114,None
4204,1.326470636,103.7110463,BEF JLN TUKANG,None
4205,1.436452652,103.7537085,AFT KRANJI RD,None
4206,1.35105971,103.8476658,Opp Bishan Stn,None
4207,1.349243266,103.7209973,OPP BLK 461,None
4208,1.358804193,103.8559387,OPP BLK 4025,None
4209,1.296363453,103.8331375,RIVA LODGE,None
4210,1.326934774,103.7393361,OPP CARRIER S'PORE,None
4211,1.311531951,103.8016531,FAIRLODGE,None
4212,1.2860724,103.8329277,BLK 1,None
4213,1.303496785,103.8567128,QUEEN ST TER,None
4214,1.461948017,103.8178355,OPP SEMBAWANG SHIPYARD G 8,None
4215,1.308484477,103.8886041,DAKOTA STN EXIT A / BLK 99,None
4216,1.376575685,103.9459853,BLK 500A,None
4217,1.317218868,103.8618952,BLK 7,None
4218,1.346596787,103.8984371,OPP AIR FORCE MUSEUM,None
4219,1.295650145,103.670653,OPP KEPPEL SHIPYARD,None
4220,1.372527028,103.9605562,OPP BLK 230,None
4221,1.272459719,103.8242505,BLK 105,None
4222,1.338804653,103.7239785,OPP CHINESE GDN,None
4223,1.322519115,103.7394625,AFT HASANAH MQUE,None
4224,1.357494456,103.8389684,BLK 22A CP,None
4225,1.438665984,103.7740808,AFT W'LANDS CTR RD,None
4226,1.291333396,103.8003299,OPP QUEEN'S CL,None
4227,1.440874243,103.7935576,EVERGREEN SEC SCH,None
4228,1.425673757,103.8436097,BET BLKS 349/350,None
4229,1.29982279,103.8174432,BEF CHATSWORTH RD,None
4230,1.376156082,103.7625697,THE LINEAR,None
4231,1.314252416,103.9059648,FLORA EAST,None
4232,1.315344288,103.691754,AFT BENOI SECTOR,None
4233,1.392439175,103.8490055,OPP ST ELECTRONICS,None
4234,1.326501979,103.7757606,OPP MAJU CAMP,None
4235,1.429561861,103.7806557,BLK 335,None
4236,1.316652544,103.9174915,AFT BETHESDA FRANKEL CH,None
4237,1.351570387,103.6856864,HALL 8,None
4238,1.3323129,103.8440625,BLK 163,None
4239,1.375318017,103.8617877,OPP BLK 5060,None
4240,1.343884447,103.731262,BLK 350,None
4241,1.359879376,103.8929756,BLK 248,None
4242,1.288498505,103.7897645,OPP BLK 85,None
4243,1.387222747,103.7677598,BLK 506,None
4244,1.405286533,103.8608202,BEF  WEST CAMP ROAD,None
4245,1.427055972,103.8552679,BEF YISHUN AVE 8,None
4246,1.427034106,103.8555565,YISHUN AVE 8,None
4247,1.334346819,103.9665164,STANDARD CHARTERED BANK,None
4248,1.404452717,103.865218,OPP ROLLS ROYCE PTE LTD,None
4249,1.351752842,103.8776419,AFT JLN CHERMAT,None
4250,1.29092781,103.8469092,OPP CLARKE QUAY,None
4251,1.290447338,103.8470613,CLARKE QUAY,None
4252,1.349476261,103.9279256,OPP TROPICA CONDO,None
4253,1.338541947,103.8951372,AFT AIRPORT RD,None
4254,1.338991333,103.8951083,BEF AIRPORT RD,None
4255,1.364314223,103.8740202,AFT S'GOON NTH AVE 1,None
4256,1.403141341,103.7484746,BLK 669,None
4257,1.399182836,103.9076896,BLK 196C,None
4258,1.378350181,103.7430459,BLK 297D,None
4259,1.282619282,103.828925,BLK 126 CP,None
4260,1.444505073,103.8027069,BLK 788E,None
4261,1.399604523,103.9082416,BLK 178,None
4262,1.32343942,103.8621057,BLK 14,None
4263,1.380124625,104.0009693,OPP DB SCHENKER,None
4264,1.34515028,103.8911662,SBST HOUGANG DEPOT,None
4265,1.426385919,103.8376404,BLK 932,None
4266,1.312371628,103.8551031,OPP FARRER PK STN,None
4267,1.394260636,103.7464949,KRANJI PRI SCH,None
4268,1.389977038,103.8359376,BEF BULLION PK,None
4269,1.424636113,103.8359829,OPP BLK 935,None
4270,1.444664129,103.8045996,WOODSVALE CONDO,None
4271,1.439045073,103.8036856,OPP BLK 681B,None
4272,1.338188508,103.9312173,OPP WATERFRONT KEY,None
4273,1.333156458,103.869754,OPP BLK 101,None
4274,1.325745753,103.8496132,BEF BALESTIER PLAZA,None
4275,1.378391922,103.7615998,BT PANJANG STN EXIT B,None
4276,1.2961297,103.7703325,OPP NUS FAC OF ARCHITECT,None
4277,1.310879398,103.7586535,OPP TANGLIN SEC SCH,None
4278,1.402721461,103.7505565,OPP BLK 666,None
4279,1.423580225,103.8474598,BLK 419,None
4280,1.32529024,103.6571132,SEW-EURODRIVE,None
4281,1.343256285,103.8729956,BEF UPP S'GOON RD,None
4282,1.297045337,103.8755754,TG RIA CONDO,None
4283,1.361629021,103.9640837,BEF JLN BATALONG,None
4284,1.324679177,103.9145637,BEF JLN KEMBANGAN,None
4285,1.347094676,103.7476879,BLK 102,None
4286,1.286247491,103.7799219,OPP GLORIA MANSION,None
4287,1.385572,103.8751042,BEF JLN SELASEH,None
4288,1.393835021,103.8985235,BLK 259C,None
4289,1.420043736,103.9103661,PUNGGOL ROAD END,None
4290,1.306012392,103.800252,BLK 92,None
4291,1.334709315,103.7388961,BLK 134,None
4292,1.407959267,103.8288184,AFT YISHUN AVE 1,None
4293,1.365798689,103.8561162,BLK 443,None
4294,1.437699603,103.7079561,AFT LIM CHU KANG LANE 6,None
4295,1.345972431,103.8604051,BEF BRADDELL RD,None
4296,1.338079247,103.8193575,AFT SIME RD,None
4297,1.308237507,103.8589305,AFT KING GEORGE'S AVE,None
4298,1.338012038,103.7238142,BLK 331,None
4299,1.301798555,103.9009441,AMBER GDNS,None
4300,1.39246966,103.8526601,BEF ECON MEDICARE CTR,None
4301,1.306171221,103.9094952,OPP D' ECOSIA,None
4302,1.332859608,103.88644,MACPHERSON GREEN CONDO,None
4303,1.413357313,103.8315255,YISHUN SPORTS HALL,None
4304,1.45208751,103.8242924,BLK 506A,None
4305,1.373137105,103.8917527,BLK 522,None
4306,1.31861167,103.7813042,BEF MOONBEAM TERR,None
4307,1.387805924,103.9884737,BEF S'PORE AVIATION AC,None
4308,1.348524259,103.8453374,OPP RAFFLES INSTN,None
4309,1.350252141,103.8394742,MARYMOUNT STN,None
4310,1.267454922,103.8166782,CARIBBEAN AT KEPPEL BAY,None
4311,1.435407892,103.7900268,BLK 894C,None
4312,1.38479507,103.7421973,BLK 432,None
4313,1.435572802,103.708145,BEF LIM CHU KANG LANE 5,None
4314,1.422868223,103.840667,BLK 654,None
4315,1.329981713,103.6521812,AFT TUAS AVE 6,None
4316,1.297063811,103.7936745,OPP TANGLIN TRUST SCH,None
4317,1.364458586,103.8524988,BLK 420,None
4318,1.425367665,103.8282419,BLK 722,None
4319,1.348772757,103.7575666,BLK 272,None
4320,1.368626252,103.8819533,OPP BLK 627,None
4321,1.43837062,103.7357648,KRANJI RESERVOIR PK B,None
4322,1.310925852,103.7576186,TANGLIN SEC SCH,None
4323,1.348561828,103.8458544,RAFFLES INSTN,None
4324,1.37924229,103.9635906,CASA PASIR RIS,None
4325,1.39480595,103.8999917,COMPASSVALE STN EXIT B,None
4326,1.378502749,103.9032849,OPP BLK 477A,None
4327,1.341957611,103.9577597,BLK 223,None
4328,1.327327318,103.6385129,BEF TUAS AVE 11,None
4329,1.40730619,103.8721265,SING CHINA BLDG,None
4330,1.391418549,103.899647,BLK 250A,None
4331,1.44798203,103.8134481,BLK 469B,None
4332,1.449518756,103.8197788,OPP SEMBAWANG STN,None
4333,1.388362475,103.8953664,BLK 204 CP,None
4334,1.433811985,103.7483999,AFT KRANJI CRES,None
4335,1.319605938,103.9551822,BEDOK CAMP 2,None
4336,1.347518794,103.7105978,BLK 185,None
4337,1.374465504,103.7171405,OPP KEAT HONG CAMP,None
4338,1.33276303,103.8681467,BLK 148,None
4339,1.390979767,103.8884033,BLK 313B,None
4340,1.317986324,103.8983125,BLK 414,None
4341,1.460489986,103.8204365,BEF SEMBAWANG SHIPYARD G 3,None
4342,1.276012732,103.7932298,OPP CURRENCY HSE,None
4343,1.305096334,103.8797921,KALLANG SQUASH CTR,None
4344,1.329428246,103.873992,GULAB BLDG,None
4345,1.362601373,103.692833,JLN BAHAR POWER STN,None
4346,1.39177736,103.8560073,OPP SUNRISE GDNS,None
4347,1.375500321,103.9412465,BLK 613,None
4348,1.42224014,103.8656999,BEF SHELL AVIATION,None
4349,1.373430505,103.8453364,COURTS ANG MO KIO,None
4350,1.374017059,103.9407537,OPP RIS GRANDEUR,None
4351,1.277918649,103.8086147,OPP BLK 85,None
4352,1.311409189,103.862402,AFT KALLANG BAHRU,None
4353,1.427646511,103.7959579,BLK 589,None
4354,1.288346037,103.789913,BLK 85,None
4355,1.344263547,103.7560694,OPP BLK 291A,None
4356,1.340473914,103.6869681,BLK 918,None
4357,1.275901503,103.8135999,OPP BLK 59,None
4358,1.376905447,103.8460959,AFT GRANDEUR 8,None
4359,1.319241308,103.8596132,BLK 107,None
4360,1.355957571,103.721451,AFT HONG KAH CIRCLE,None
4361,1.330586559,103.6517154,AFT TUAS AVE 8,None
4362,1.382657936,103.7487154,AFT BLK 202,None
4363,1.380439737,103.945506,AFT PASIR RIS AVE,None
4364,1.340697349,103.8479676,BRADDELL STN / BLK 106,None
4365,1.349093354,103.9535648,BLK 283,None
4366,1.330045186,103.7231327,JURONG SEC SCH,None
4367,1.286167908,103.7855861,OPP LP 31,None
4368,1.301050898,103.8498244,PEACE CTR,None
4369,1.304532622,103.798433,OPP BLK 115B,None
4370,1.283316677,103.8154248,BLK 161,None
4371,1.36023337,103.9359185,BLK 721,None
4372,1.412703645,103.7889871,AFT JLN ULU SEMBAWANG,None
4373,1.348652976,103.6964651,BET BLKS 859/860,None
4374,1.459827315,103.8208387,AFT HOMETEAMNS SEMBAWANG RESORT,None
